station_name,lat,lng
King Dr & 83rd St,41.74,-87.62
Kedzie & 103rd St - East,41.71,-87.7
Spaulding Ave & Foster Ave,41.98,-87.71
Ewing Ave & 105th St,41.7,-87.54
Oglesby Ave & 105th St,41.71,-87.57
Wentworth Ave & 79th St,41.75,-87.63
Keeler Ave & Madison St,41.88,-87.73
NewHastings,41.779269218,-87.683834195
Kedzie & 103rd St - West,41.71,-87.7
Kedzie Ave & 64th St - SE,41.78,-87.7
Western Ave & 104th St - East,41.7,-87.68
Racine Ave & 76th,41.76,-87.65
Bishop St & 46th St,41.81,-87.66
Wood St & 47th St,41.81,-87.67
Western Ave & 118th St,41.68,-87.68
Austin Branch Chicago Public Library,41.89,-87.77
Lincoln Ave & Belmont Ave (Temp),41.939532,-87.671114
Perry Ave & 108th Pl,41.7,-87.63
Parnell Ave & 103rd St,41.71,-87.64
Damen Ave & 84th St,41.74,-87.67
Longwood Dr & 95th St,41.72,-87.67
Cicero Ave & Le Moyne St - midblock,41.91,-87.75
Pullman - Planet Fitness,41.7,-87.6
Morgan St & 87th St,41.74,-87.65
Laramie Ave & Warwick Ave,41.95,-87.76
Colfax Ave & 83rd St,41.74,-87.56
California Ave & Touhy Ave - SW,42.01,-87.7
Racine Ave & 74th St,41.76,-87.65
Piotrowski Park,41.84,-87.73
Jeffrey Blvd & 71st St,41.77,-87.58
Calumet Ave & 103rd St,41.71,-87.62
Wallace St & 112 St,41.69,-87.64
Sacramento Blvd & Division St,41.91,-87.7
Ozark Ave & Addison St,41.95,-87.82
Halsted St & 64th St,41.78,-87.64
Longwood Dr & 111th St,41.69,-87.67
Western Ave & 111th St - NW,41.69,-87.68
Whippie St & 26th St,41.84,-87.7
Western Ave & 111th St - SE,41.69,-87.68
Menard Ave & Madison St,41.88,-87.77
Abbott Park,41.72,-87.62
Buffalo Ave & 89th St,41.73,-87.54
Pittsburgh Ave & Irving Park,41.95,-87.83
Ewing Ave & 96th St,41.72,-87.54
Public Rack - King Dr & Oakwood Blvd,41.82,-87.62
Public Rack - Washtenaw Ave & Devon Ave,42.0,-87.7
Public Rack - Drake Ave & Leland Ave,41.97,-87.72
Public Rack - State ST & 42nd St,41.82,-87.63
Public Rack - Lawndale Ave & 63rd St,41.78,-87.71
Baltimore Ave & 132nd St,41.66,-87.55
Public Rack - Lake Shore Dr & Hayes Dr,41.78,-87.57
Cottage Grove & 85th St,41.74,-87.6
Greenwood Ave & Lake Park Ave,41.82,-87.6
WestChi,41.9347465,-87.78435566666667
Public Rack - Woodlawn Ave & 63rd St - NE,41.78,-87.6
DIVVY CASSETTE REPAIR MOBILE STATION,41.779323833333336,-87.644794
Bensley Ave & 103rd St,41.71,-87.56
Troy & 111th St,41.69,-87.7
Al Raby School,41.89,-87.71
Public Rack - Jensen Park,41.96,-87.72
Public Rack - Prairie Ave & Garfield Blvd,41.79,-87.62
Mt Greenwood Library - South,41.69,-87.7
Avenue J & 102nd St,41.71,-87.53
Avers Ave & Ogden Ave,41.85,-87.72
Albany Ave & 103rd St,41.71,-87.7
Public Rack - Langley Ave & Oakwood Blvd,41.82,-87.61
Public Rack - Lorel Ave & Grand Ave,41.92,-87.76
Sangamon St & 79th St,41.75,-87.65
Martin Luther King Dr & 69th St,41.77,-87.62
Public Rack - Woodlawn Ave & 63rd St - SE,41.78,-87.6
Baltimore Ave & 133rd St,41.65,-87.55
Mt Greenwood Library - North,41.69,-87.7
Public Rack - South Shore Dr & 71st St,41.77,-87.56
Maryland Ave & 87th ST,41.74,-87.6
Michigan Ave & 119th St,41.68,-87.62
Public Rack - King Dr & 115th St,41.69,-87.61
Public Rack - Eberhart Ave & 61st St,41.78,-87.61
Martin Luther King Dr & 111th St,41.69,-87.61
Harvard Ave & 103rd St,41.71,-87.63
Archer Park,41.8,-87.74
Emerald Ave & 43rd St,41.82,-87.64
Pulaski Rd & 40th St,41.82,-87.73
Homan Ave & 26th St,41.84,-87.71
Western Ave & Berteau Ave,41.96,-87.69
Public Rack - Western Ave & Devon Ave,42.0,-87.69
Marshfield Ave & 87th St,41.74,-87.66
Winchester Ave & 87th St,41.74,-87.67
Sacramento Blvd & Washington Blvd,41.88,-87.7
Western Ave & 100th St,41.71,-87.68
Park Manor Elementary School,41.77,-87.61
Public Rack - Exchange Ave & 73rd Pl,41.76,-87.56
Washtenaw Ave & 63rd St,41.78,-87.69
Commercial Ave & 89th St,41.73,-87.55
Halsted St & 95th St - SW,41.72,-87.64
N Sayre Ave & W Belden Ave,41.92,-87.8
Ewing Ave & Indianapolis Ave,41.71,-87.54
Buffalo Ave & 133rd St,41.65,-87.54
Drexel Ave & 87th St,41.74,-87.6
Wolcott Ave & 61st St,41.78,-87.67
Torrence Ave  & 106th St,41.7,-87.56
New England Ave & Grace St,41.95,-87.8
Public Rack - Kedvale Ave & Avondale Ave,41.95,-87.73
Public Rack - Avers Ave & Irving Park Rd,41.95,-87.73
Public Rack - Laramie Ave & Belmont Ave,41.94,-87.75
Public Rack - California Ave & Touhy Ave - NW,42.01,-87.7
Public Rack - Milwaukee Ave & Diversey Ave,41.93,-87.71
Public Rack - Central Ave & George St,41.93,-87.77
Public Rack - Spaulding Ave & Bryn Mawr Ave,41.98,-87.71
Public Rack - Karlov Ave & Milwaukee Ave,41.94,-87.73
Public Rack - Western Ave & Jarvis Ave,42.02,-87.69
Public Rack - St Louis Ave & Berteau Ave,41.96,-87.72
Public Rack - Cicero Ave & Wrightwood Ave,41.93,-87.75
Public Rack - Kenton Ave & Palmer St,41.92,-87.74
Public Rack - Kostner Ave & North Ave,41.91,-87.74
Public Rack - Lawndale Ave & Diversey Ave,41.93,-87.72
Public Rack - Rockwell Ave & Touhy Ave ,42.01,-87.7
Public Rack - Monticello Ave & Belmont Ave,41.94,-87.72
Public Rack - Spaulding Ave & Foster Ave,41.98,-87.71
Public Rack - Hamlin Ave & Fullerton Ave,41.92,-87.72
Public Rack - Harvey Ave & North Ave,41.91,-87.78
Public Rack - Chopin Park,41.94,-87.76
Public Rack - California Ave & Cortez St,41.9,-87.7
Public Rack - Hamlin Ave & Montrose Ave,41.96,-87.72
Public Rack - Hamlin Ave & Grand Ave,41.9,-87.72
Public Rack - Mozart Elementary School,41.92,-87.72
Public Rack - Cicero Ave & Le Moyne St - midblock,41.91,-87.75
Public Rack - Christiana Ave & Lawrence Ave,41.97,-87.71
Public Rack - Milwaukee Ave & Addison St,41.95,-87.74
Public Rack - Christiana Ave & Belmont Ave,41.94,-87.71
Public Rack - Karlov Ave & Kamerling Ave,41.91,-87.73
Public Rack - Keystone Ave & North Ave,41.91,-87.73
Public Rack - Milwaukee Ave & Haussen Ct,41.94,-87.72
Public Rack - Narragansett Ave & Fullerton Ave,41.92,-87.79
Mackinaw Ave & 106th St,41.7,-87.54
Public Rack - Spaulding Ave & Evergreen Ave,41.91,-87.71
Public Rack - Jonathan Y Scammon Public School,41.94,-87.73
Public Rack - Campbell Ave & Pratt Blvd,42.01,-87.69
Public Rack - Lowell Ave & Elston Ave,41.97,-87.74
Public Rack - Christiana Ave & Bryn Mawr Ave,41.98,-87.71
Nordica Ave & Addison St,41.95,-87.8
Public Rack - Cicero Ave & Cortland St - midblock,41.92,-87.75
Public Rack - Pulaski Rd & Armitage Ave,41.92,-87.73
Cottage Grove Ave & 89th Pl,41.73,-87.6
Public Rack - Kimball Ave & Carmen Ave,41.97,-87.71
Public Rack - Kedvale Ave & Addison St,41.95,-87.73
Public Rack - Chase Ave & Touhy Ave - NE,42.01,-87.69
Public Rack - Spaulding Ave & North Ave,41.91,-87.71
Public Rack - Grand Ave & North Ave,41.91,-87.73
Public Rack - Cicero Ave & Wellington Ave,41.94,-87.75
Public Rack - Austin Ave & Roscoe St,41.94,-87.78
Public Rack - Laramie Ave & Fullerton Ave,41.92,-87.76
Public Rack - Central Ave & North Ave,41.91,-87.77
Public Rack - Keystone Ave & Irving Park Rd,41.95,-87.73
Public Rack - Eli Whitney Public School,41.84,-87.73
Public Rack - Chase Ave & Touhy Ave - NW,42.01,-87.69
Public Rack - Hamlin Ave & Chicago Ave,41.9,-87.72
Public Rack - Laramie Ave & Warwick Ave,41.95,-87.76
Greenwood Ave & 87th St,41.74,-87.6
Public Rack - Pulaski Rd & Fullerton Ave,41.92,-87.73
Public Rack - Kildare Ave & Division St,41.9,-87.73
Public Rack - Cicero Ave & North Ave,41.91,-87.75
Public Rack - Laramie Ave & Grand Ave,41.92,-87.76
Public Rack - Kedzie Ave & Argyle St,41.97,-87.71
Public Rack - Milwaukee Ave & School St,41.94,-87.73
Public Rack - Sacramento Ave & Devon Ave,42.0,-87.7
Public Rack - Sawyer Ave & Lawrence Ave,41.97,-87.71
Public Rack - McCormick Blvd & Devon Ave,42.0,-87.71
Public Rack - Kilbourn Ave & Fullerton Ave,41.92,-87.74
Public Rack - Zapata Academy,41.84,-87.73
Public Rack - Kingston Ave & 75th St,41.76,-87.56
Public Rack - California Ave & Ogden Ave,41.86,-87.7
Public Rack - Saginaw Ave & 93rd St,41.73,-87.56
Public Rack - Cicero Ave & Altgeld St,41.93,-87.75
Public Rack - Sacramento Ave & Greenleaf Ave,42.01,-87.7
Public Rack - California Ave & Devon Ave - NW,42.0,-87.7
Public Rack - Melvina Ave & Belmont Ave,41.94,-87.78
Public Rack - Menard Ave & Belmont Ave,41.94,-87.77
Public Rack - Linder Ave & Belmont Ave,41.94,-87.76
Public Rack - Avondale Ave & Addison St,41.95,-87.72
Public Rack - Avers Ave & Ogden Ave,41.85,-87.72
Public Rack - Whipple St & 26th St,41.84,-87.7
Public Rack - McVicker Ave & Grand Ave,41.92,-87.78
Public Rack - Legler Regional Library,41.88,-87.73
Ewing Ave & 112th St,41.69,-87.53
Public Rack - Kostner Ave & 16th St,41.86,-87.73
Public Rack - Menard Ave & Grand Ave,41.92,-87.77
Public Rack - Penn Elementary School / KIPP Ascend Middle School,41.86,-87.72
Harvard Ave & 119th St,41.68,-87.63
Homan Ave & 111th St,41.69,-87.71
Laflin St & 51st St,41.8,-87.66
Avenue J & 106th St,41.7,-87.53
Stony Island & 95th St,41.72,-87.59
Buckingham Fountain (Temp),41.86962074748123,-87.6239812374115
Public Rack - Sacramento Blvd & Division St,41.91,-87.7
Public Rack - Austin Ave & Wrightwood Ave,41.93,-87.78
Public Rack - Menard Ave & Dakin St - midblock,41.95,-87.77
Public Rack - Paxton Ave & 79th St,41.75,-87.57
Public Rack - California Ave & Devon Ave - NE,42.0,-87.7
Walden Pkwy & 99th St,41.71,-87.67
Panama Ave & Forest Preserve Ave,41.94,-87.83
Keeler Ave & 55th St,41.79,-87.73
Public Rack - Homan Ave & 26th St,41.84,-87.71
Plainfield Ave & Irving Park Rd,41.95,-87.83
Public Rack - Austin Blvd & North Ave,41.91,-87.78
Emerald Ave & 45th St,41.81,-87.64
Nagle Ave & Belmont Ave,41.94,-87.79
Public Rack - Austin Ave & Wellington Ave - midblock,41.93,-87.78
Public Rack - Latrobe Ave & Lake St,41.89,-87.76
Lafayette Ave & 119th St,41.68,-87.62
Ewing Ave & 101st St,41.71,-87.54
Morgan St & 95th St,41.72,-87.65
Menard Ave & Adams Blvd,41.88,-87.77
Public Rack - Sawyer Ave & Bryn Mawr Ave - SW,41.98,-87.71
"Senka ""Edward Duke"" Park",41.79,-87.71
Public Rack - Roswell B. Mason Elementary School,41.86,-87.73
Public Rack - Cicero Ave & Roscoe St,41.94,-87.75
Ingleside Ave & 79th St,41.75,-87.6
May St & 78th St,41.75,-87.65
Public Rack - Spencer Elementary Technology Academy,41.89,-87.75
Public Rack - Sawyer Ave & Bryn Mawr Ave - SE,41.98,-87.71
Kildare Ave & Division Ave,41.9,-87.73
Lafayette Ave & 87th St - SW,41.74,-87.63
Public Rack - Lawndale Ave & Polk St,41.87,-87.72
Trumbull Ave & 111th St,41.69,-87.71
Public Rack - Karlov Ave & 26th St,41.84,-87.73
Public Rack - Central Park Ave & Ogden Ave,41.85,-87.72
Western Ave & 106th St - West,41.7,-87.68
Public Rack - Kedzie Ave & Arthington St,41.87,-87.71
Lowe Ave & 98th St,41.72,-87.64
Wentworth Ave & 103rd St,41.71,-87.63
Halsted St & 76th St,41.76,-87.64
Public Rack - Stony Island & 87th St,41.74,-87.59
Public Rack - Lorel Ave & Chicago Ave,41.9,-87.76
Public Rack - Milwaukee Ave & Waveland Ave,41.95,-87.74
Public Rack - Pulaski Rd & Roosevelt Rd,41.87,-87.72
Public Rack - Lockwood Ave & Diversey Ave,41.93,-87.76
Ada St & 117th St,41.68,-87.66
Public Rack - Fullerton Ave & Lavergne Ave,41.92,-87.75
Western Blvd & 53rd St,41.8,-87.68
Public Rack - Pulaski Rd & 5th Ave,41.87,-87.73
Public Rack - Fullerton Ave & Narragansett Ave,41.92,-87.79
Public Rack - Central Park Ave & Fillmore St,41.87,-87.72
Halsted St & 41st St,41.82,-87.65
Public Rack - Michigan Ave & 107th St,41.7,-87.62
Pullman Community Center,41.7,-87.59
Public Rack - Foster Ave & Drake Ave,41.98,-87.72
Public Rack - Leclaire Ave & Division St,41.9,-87.75
Public Rack - Clyde Ave & 87th St,41.74,-87.57
Public Rack - Western Ave & 96th St,41.72,-87.68
Vincennes Ave & 95th Pl,41.72,-87.65
Christiana Ave & 111th St,41.69,-87.7
Public Rack - Langley Ave & 49th St,41.8,-87.61
Public Rack - Kostner Ave & Diversey Ave,41.93,-87.74
Public Rack - Al Raby School,41.89,-87.72
Public Rack - Pulaski Rd & Lake St,41.89,-87.73
Yale Ave & 119th St,41.68,-87.63
Marquette Ave & 83rd St,41.74,-87.56
Loomis Blvd & 83rd St,41.74,-87.66
Public Rack - King Dr & 71st St,41.77,-87.61
Public Rack - Marquette Rd & 67th St,41.77,-87.61
Hale Ave & 111th St,41.69,-87.67
Sheridan Rd & Argyle St,41.97328682025979,-87.65475958585739
Corliss Ave & 133rd St,41.65,-87.6
Public Rack - Central Park Ave & 16th St,41.86,-87.72
Public Rack - Ewing Ave & 106th St,41.7,-87.54
Public Rack - Western Ave & 110th St,41.69,-87.68
Public Rack - Michele Clark Magnet High School,41.87,-87.75
Public Rack - Perry Ave & 111th St,41.69,-87.63
Public Rack - Normal Ave & 111th St,41.69,-87.64
Halsted St & 95th St - SE,41.72,-87.64
Divvy Valet - Oakwood Beach,41.82447616666666,-87.59811783333333
Public Rack - Vincennes Ave & 77th St,41.76,-87.56
Public Rack - Halsted St & 109th St,41.7,-87.64
Torrence Ave & 103rd St,41.71,-87.56
Halsted St & 94th St,41.72,-87.64
Cottage Grove Ave & 92nd St,41.73,-87.6
Oketo Ave & Belmont Ave,41.94,-87.81
Public Rack - Pulaski Rd & Flournoy St,41.87,-87.72
Wood St & Webster Ave,41.920966666666665,-87.67279916666666
Orville T Bright School,41.7,-87.56
Public Rack - Cornell Ave & 87th Pl,41.74,-87.58
Public Rack - Western Ave & 107th Pl,41.7,-87.68
Parnell Ave & 98th St,41.72,-87.64
Public Rack - Champlain Ave & 65th St,41.78,-87.61
Ada St & 119th St,41.68,-87.65
10101 S Stony Island Ave,41.71,-87.58
Halsted St & 80th St,41.75,-87.64
Back of the Yards Park,41.8,-87.66
Public Rack - Ave N & 106th St,41.7,-87.54
Public Rack - Peterson Ave & Bernard Ave,41.99,-87.72
Public Rack - Union Ave & 111th St,41.69,-87.64
Public Rack - La Moyne Ave and Leamington Ave,41.91,-87.75
Public Rack - Lamon Ave & Erie St,41.89,-87.75
Rhodes Ave & 79th St,41.75,-87.61
Eggleston Ave & 114th St,41.69,-87.63
Vincennes Ave & 87th St,41.74,-87.65
Public Rack - Pulaski Rd & 15th St,41.86,-87.73
Public Rack - Jeffery Blvd & 81st St,41.75,-87.57
Public Rack - Halsted St & 113th St,41.69,-87.64
Ashland Ave & 73rd St,41.76,-87.66
Sangamon St & Lake St,41.88583083333333,-87.651106
Green St & Washington Blvd,41.88318130597391,-87.64872461557388
Mackinaw Ave & 85th St,41.74,-87.54
Public Rack - Keeler Ave & 26th St,41.84,-87.73
Percy Julian HS,41.71,-87.65
Public Rack - Ewing Ave & 107th St,41.7,-87.54
Public Rack - Western Ave & 98th St,41.72,-87.68
Wilton Ave & Diversey Pkwy*,41.932418,-87.652705
South Shore High School,41.76,-87.58
Public Rack - 53rd St & Indiana Ave,41.8,-87.62
William Rainey Harper High School,41.77,-87.67
Public Rack - California Ave & Touhy Ave - SW,42.01,-87.7
Ellis Ave & 132nd Pl,41.66,-87.6
Public Rack - 10557 S Western Ave,41.7,-87.68
Public Rack - Ashland Ave & 91st St,41.73,-87.66
Public Rack - Richmond St & Thorndale Ave,41.99,-87.7
Public Rack - Lotus Ave & Harrison St,41.872807622,-87.763120174
Public Rack - S Kostner Ave & W 18th Pl,41.86,-87.73
Public Rack - Peterson Ave & Drake Ave,41.99,-87.72
Public Rack - Pulaski Rd & Polk St,41.87,-87.73
Public Rack - Ashland Ave & 63rd St,41.78,-87.66
East End Ave & 75th St,41.76,-87.58
Public Rack - Crandon Ave & 80th St,41.75,-87.57
Eggleston Ave & 115th St,41.69,-87.63
Public Rack - Laporte Ave & Armitage Ave,41.92,-87.75
Muskegon Ave & 89th St,41.73,-87.56
Public Rack - Kostner Ave & Wrightwood Ave,41.93,-87.74
Public Rack - Ashland Ave & 83rd St,41.74,-87.66
Jeffery Blvd & 83rd St,41.74,-87.57
Public Rack - Ave L & 105th St,41.7,-87.54
Lawrence Ave & 103rd St,41.71,-87.61
Langley Ave & 105th Pl,41.7,-87.61
Public Rack - Western Ave & 107th St,41.7,-87.68
Corliss Ave & 103rd St,41.71,-87.6
Public Rack - Hamlin Ave & Madison St,41.88,-87.72
Public Rack - Wallace St & 119th St,41.68,-87.64
Racine Ave & 83rd St,41.74,-87.65
Public Rack - Langley Ave & 87th St,41.74,-87.61
Public Rack - Francisco Ave & Touhy Ave,42.01,-87.7
Public Rack - California Ave & Touhy Ave - midblock,42.01,-87.7
Laflin St & 79th St,41.75,-87.66
Damen Ave & 80th St,41.75,-87.67
Western Ave & 116th St,41.68,-87.68
Public Rack - Ewing Ave & 95th St,41.72,-87.54
Public Rack - Pulaski Rd & 65th St,41.77,-87.72
Public Rack - Tripp Ave & North Ave,41.91,-87.73
Public Rack - Kedvale Ave & 63rd St,41.78,-87.73
Public Rack - Kedzie Ave & Chicago Ave,41.9,-87.71
Public Rack - Kedzie Ave & Walnut St,41.89,-87.71
Public Rack - Rockwell & Division,41.9,-87.69
Public Rack - Kedzie Ave & 60th St,41.79,-87.7
Public Rack - May St & 87th St,41.735714316,-87.651819348
Public Rack - Talman Ave & Pershing Rd,41.82,-87.69
Public Rack - Brainerd Park,41.73,-87.65
Public Rack - Lawndale & 63rd St,41.78,-87.71
Public Rack - Kedzie Ave &amp; 62nd Pl,41.78,-87.7
Public Rack - Ashland Ave & 71st St,41.77,-87.66
Public Rack - Kedzie Ave & 61st Pl,41.78,-87.7
Public Rack - Pulaski Rd & 40th St,41.82,-87.72
Public Rack - Ashland Ave & 76th St,41.76,-87.66
Public  Rack - Albany Ave & 63rd St,41.78,-87.7
Public Rack - Pulaski Rd & 44th St,41.81,-87.72
Public Rack - Kedvale Ave & 26th St,41.84,-87.73
Public Rack - Komensky Ave & 26th St,41.84,-87.73
Public Rack - Grand Ave & Lawndale Ave,41.9,-87.72
Public Rack - Division St & Christiana Ave,41.9,-87.71
Public Rack - Kedzie Ave & 54th St - SE,41.79,-87.7
Public Rack - Kedzie Ave & Archer Ave,41.81,-87.7
Public Rack - Washington Park Ct & 51st St,41.8,-87.62
Public Rack - Kedzie Ave & 62nd Pl,41.78,-87.7
Public Rack - Pulaski Rd & Grenshaw St,41.87,-87.73
Public Rack - Sawyer Ave & Chicago Ave,41.9,-87.71
Public Rack - Pullman - Walmart,41.7,-87.6
Pubic Rack - Pulaski Rd & 41st,41.82,-87.72
Public Rack - Vincennes Ave & 95th St,41.72,-87.65
Public Rack - Oakley Ave & 50th Pl,41.8,-87.68
Public Rack - Fairfield Ave & 63rd St,41.78,-87.69
Public Rack - Homan Ave & Lake St,41.88,-87.71
Public Rack - Western Ave & 47th Pl,41.81,-87.68
Public Rack - Komensky Ave & 63rd St,41.78,-87.72
City Rack - Albany Ave & 103rd St,41.71,-87.7
Public Rack - Menard Ave & Adams Blvd,41.88,-87.77
Public Rack - Lawndale Ave & 23rd St,41.85,-87.72
Public Rack - Pulaski Rd &amp; 65th St,41.77,-87.72
Public Rack - Harold Washington Park,41.8,-87.58
Public Rack - Christiana Ave & Archer Ave,41.81,-87.71
Public Rack - Kostner Ave & Armitage Ave,41.92,-87.74
Public Rack - Ewing Ave & 96th St N,41.72,-87.54
Public Rack - Ashland Ave & 45th St  S,41.811297655,-87.665183187
Public Rack - Cottage Grove Ave & 111th St,41.69,-87.61
Public Rack - Hoyne Ave & 110th Pl,41.69,-87.67
Public Rack - Nagle Ave & Belmont Ave,41.94,-87.79
Public Rack - Neva Ave & Grand Ave,41.92,-87.8
Public Rack - Lafayette Ave & 95th St,41.72,-87.62
Public Rack - Wood St & 103rd St,41.71,-87.67
Public Rack - Cottage Grove Ave & 87th St,41.74,-87.61
Public Rack - Western Blvd & 49th St,41.8,-87.68
Public Rack - Calumet Ave & 51st St,41.8,-87.62
Public Rack - Ashland Ave & 45th St,41.81,-87.66
Public Rack - Halsted St & 63rd St,41.78,-87.64
Public Rack - Hoyne Ave & 51st St,41.8,-87.68
Public Rack - 532 E 43rd St,41.82,-87.61
Public Rack - Woodlawn Ave & 63rd St N,41.78,-87.6
Public Rack - Ozark Ave & Addison St,41.95,-87.82
Public Rack - N Narragansett Ave & Grand Ave,41.92,-87.78
Public Rack - Greenwood Ave & Lake Park Ave,41.82,-87.6
Public Rack - Hyde Park Blvd & 55th St,41.8,-87.58
Public Rack - Kimbark Ave & 67th St,41.77,-87.59
Public Rack - Kedzie Ave & 61st Pl E,41.78,-87.7
Public Rack - Robert Fulton Elementary School,41.8,-87.67
Public Rack - Racine Ave & 109th Pl,41.69,-87.65
Public Rack - Springfield Ave & 63rd St,41.78,-87.72
Public Rack - Central Ave & Corcoran Pl,41.89,-87.77
Public Rack - Western Ave & 106th St - East,41.7,-87.68
Public Rack - Hyde Park Blvd & 53rd St,41.8,-87.58
Public Rack - Rockwell & 111th St,41.69,-87.69
Public Rack - Langley Ave & 79th St,41.75,-87.61
Public Rack - Racine Ave & 76th,41.76,-87.65
Public Rack - Kedzie Ave & 64th St - SW,41.78,-87.7
Public Rack - California Ave & Pershing Rd,41.82,-87.69
Public Rack - Cottage Grove & 86th St,41.74,-87.6
Public Rack - Washtenaw Ave & Superior St,41.89,-87.69
Public Rack - Cottage Grove Ave & 98th St,41.72,-87.6
Public Rack - Hamilton Ave & 95th St,41.72,-87.68
Public Rack - Homan Ave & Roosevelt,41.87,-87.71
Public Rack - Forrestville Ave & 47th St,41.81,-87.61
Public Rack - Lowe Ave & 98th St,41.715887,-87.639228
Public Rack - Prairie Ave & 47th St ,41.81,-87.62
Public Rack - Oketo Ave & Belmont Ave,41.94,-87.81
Public Rack - Homan Ave & 111th St,41.69,-87.71
Public Rack - Loomis St & 87th St,41.74,-87.66
Public Rack - Menard Ave & Agusta Blvd,41.9,-87.77
Public Rack - Claremont Ave & 71st St,41.76,-87.68
Public Rack - East End Ave & 87th St,41.74,-87.58
Public Rack - Midway Orange Line,41.79,-87.74
Public Rack - Austin Branch Chicago Public Library,41.89,-87.77
Public Rack - Evans Ave & 63rd St,41.78,-87.61
Public Rack - Rutherford Ave & Belmont Ave,41.94,-87.79
Public Rack - Avers Ave & Archer Ave,41.8,-87.72
Public Rack - Western Ave & 105th St,41.7,-87.68
Public Rack - Austin Ave & Wellington Ave,41.94,-87.78
Public Rack - Woodlawn Ave & 63rd St S,41.78,-87.6
Public Rack - Yates Ave & 100th St,41.71,-87.56
Public Rack - Martin Luther King Dr & 69th St,41.77,-87.62
Public Rack - Damen Ave & 80th St,41.75,-87.67
Public Rack - Brandon Ave & 91st St,41.73,-87.55
Public Rack - Kedzie Ave & 58th St,41.79,-87.7
Public Rack - Western Ave & 104th St - East,41.7,-87.68
Public Rack - Ewing Ave & 101st St,41.71,-87.54
Public Rack - Kedzie Ave & 54th Pl,41.79,-87.7
Public Rack - Central Park Ave & Fulton Blvd,41.89,-87.72
Public Rack - Halsted St & 41st St,41.82,-87.65
Public Rack - Jeffrey Blvd & 71st St,41.77,-87.58
Public Rack - Morgan St & 95th St,41.72,-87.65
Public Rack - Kimbark Ave & 63rd St,41.78,-87.59
Public Rack - Emerald Ave & 43rd St,41.82,-87.64
Public Rack - Laflin St &51st ST,41.8,-87.66
Public Rack - Halsted St & 64th St,41.78,-87.64
Public Rack - Kedzie Ave & 61st Pl W,41.78,-87.7
Public Rack - Walden Pkwy & 103rd St,41.71,-87.67
Public Rack - Ewing Ave & 105th St,41.7,-87.54
Public Rack - Halsted St & 95th St - SE,41.72,-87.64
Public Rack - Western Ave & 111th St - SW,41.69,-87.68
Public Rack - Jeffery Blvd & 67th St,41.77,-87.58
Public Rack - Pulaski Rd & 51st Rd,41.8,-87.72
Public Rack - Kedzie Ave & Pershing Rd,41.82,-87.7
Public Rack - East End Ave & 75th St,41.76,-87.58
Public Rack - Kenneth Ave & 63rd St E,41.78,-87.73
Public Rack - Roscoe St & Osceola Ave,41.94,-87.81
Public Rack - Kedzie & 103rd St - W,41.71,-87.7
Public Rack - Green St & 103rd St,41.71,-87.64
Public Rack - Throop St & 109th Pl,41.69,-87.65
Public Rack - Bishop St & 81st St,41.745827,-87.659849
Public Rack - Buffalo Ave & 89th St,41.73,-87.54
Public Rack - Lake Park Ave & 47th St,41.81,-87.59
Public Rack - Eggleston Ave & 115th St,41.69,-87.63
Public Rack - Racine Ave & 74th St,41.76,-87.65
Racine Ave & Fullerton Ave (Temp),41.92519426517698,-87.657258734107
Public Rack - Western Ave & 79th St,41.75,-87.68
Public Rack - Kildare Ave & North Ave,41.91,-87.73
Public Rack - Harper Ave & 63rd St,41.78,-87.59
Public Rack - Maplewood Ave & 47th St,41.81,-87.69
Public Rack - Harding Ave & 47th St,41.81,-87.72
Public Rack - Nordica Ave & Addison St,41.95,-87.8
Public Rack - Commercial Ave & 89th St,41.73,-87.55
Public Rack - Piotrowski Park,41.84,-87.73
Public Rack - Martin Luther King Dr & 44th St,41.81,-87.62
Public Rack - Abbott Park,41.72,-87.62
Public Rack - Wood St & 47th St,41.81,-87.67
Public Rack - Western Ave & 100th St,41.71,-87.68
Public Rack - West Chatham Park,41.75,-87.63
Public Rack - Bell Ave & 95th St,41.72,-87.68
Public Rack - Central Ave & Adams St,41.88,-87.76
Public Rack - Harriet E Sayre Public School,41.91,-87.8
Public Rack - Pulaski & 52nd,41.8,-87.72
Public Rack - Canty Elementary School,41.95,-87.83
Public Rack - Aida Food Market,41.75,-87.64
Public Rack - 111th St - Morgan Park Metra,41.69,-87.67
Public Rack - Pullman - Planet Fitness,41.7,-87.6
Public Rack - Kedzie Ave & 54th St - SW,41.8,-87.7
Public Rack - Western Ave & 104th St - West,41.7,-87.68
Public Rack - Halsted St & 102nd St,41.71,-87.64
Public Rack - Maplewood Ave & 63rd St,41.78,-87.69
Public Rack - Stewart Ave & 123rd St,41.67,-87.63
Public Rack - Keef Ave & South Chicago Ave,41.77,-87.61
Public Rack - Wentworth Ave & 103rd St,41.71,-87.63
Public Rack - Kildare Ave & 63rd St,41.78,-87.73
Public Rack - Western Ave & 111th St - NW,41.69,-87.68
Public Rack - Wentworth Ave & 79th St,41.75,-87.63
Public Rack - Michigan Ave & 96th St,41.72,-87.62
Public Rack - Western Ave & 118th St,41.68,-87.68
Elizabeth St & Fulton St,41.88671077318443,-87.65965729951859
Public Rack - Western Ave & 92nd Pl,41.73,-87.68
Public Rack - 63rd & Western Ave N,41.78,-87.68
